symbol,date,open,high,low,close,volume,trade_count,vwap,feed,adjustment
DELL,2026-02-11,127.31,127.68,121.93,123.79,5431215,84290,124.28,sip,all
DELL,2026-02-12,117.15,120.56,110.87,112.49,11756645,174228,113.86,sip,all
DELL,2026-02-13,115.13,120.47,113.88,117.14,10480404,153989,117.53,sip,all
DELL,2026-02-17,115.91,118.7,114.63,115.75,5303651,79727,116.16,sip,all
DELL,2026-02-18,114.51,117.11,112.53,116.43,5783427,87898,115.74,sip,all
DELL,2026-02-19,118.61,121.08,117.26,118.71,7042264,105966,118.56,sip,all
DELL,2026-02-20,117.41,122.3,117.25,121.91,7763458,104810,120.85,sip,all
DELL,2026-02-23,120.9,123.95,118.52,118.79,6963508,95883,119.92,sip,all
DELL,2026-02-24,120.14,122.28,118.65,119.42,4938624,82047,120.2,sip,all
DELL,2026-02-25,117.77,124.58,116.85,123.11,8221265,116459,122.5,sip,all
DELL,2026-02-26,124.73,125.63,119.95,121.09,14419359,194037,121.9,sip,all
DELL,2026-02-27,136.96,148.42,135.71,147.64,33482375,420708,144.62,sip,all
DELL,2026-03-02,146.32,153.26,145.57,153.09,12557497,184322,150.23,sip,all
DELL,2026-03-03,149.29,150.49,140.6,144.75,15260645,193787,144.02,sip,all
DELL,2026-03-04,145.56,147.89,143.62,146.66,8506898,109128,146.43,sip,all
DELL,2026-03-05,145.57,148.72,141.63,146.09,7033964,104174,145.67,sip,all
DELL,2026-03-06,143.4,148.22,141.7,146.05,7101202,109534,145.97,sip,all
DELL,2026-03-09,144.17,146.26,140.94,146.08,7402506,111769,143.71,sip,all
DELL,2026-03-10,145.85,146.45,137.09,143.37,7520357,114840,142.25,sip,all
DELL,2026-03-11,145.23,149.03,144.72,146.93,5406975,91478,147.0,sip,all
DELL,2026-03-12,146.71,151.4,146.65,149.47,7342450,109375,149.65,sip,all
DELL,2026-03-13,150.55,152.5,146.38,151.17,6442489,102404,149.98,sip,all
DELL,2026-03-16,152.6,157.33,152.23,156.08,7925416,125438,155.48,sip,all
DELL,2026-03-17,154.29,154.56,151.35,152.56,6677402,98277,153.26,sip,all
DELL,2026-03-18,152.26,154.56,148.49,148.77,5461893,81040,150.89,sip,all
DELL,2026-03-19,146.15,156.6,146.14,156.29,7717041,114632,153.62,sip,all
DELL,2026-03-20,163.01,169.4,157.2,157.2,23139799,276583,162.38,sip,all
DELL,2026-03-23,158.77,164.93,158.16,164.1,10723487,149661,162.45,sip,all
DELL,2026-03-24,163.13,177.78,162.89,176.39,15889694,218504,172.44,sip,all
DELL,2026-03-25,177.23,184.31,177.09,183.46,11333568,172010,181.79,sip,all
DELL,2026-03-26,182.17,185.84,175.03,175.3,11063691,156842,179.4,sip,all
DELL,2026-03-27,174.61,175.77,169.84,171.3,8013444,116433,171.84,sip,all
DELL,2026-03-30,172.26,173.48,162.0,164.17,10137354,122277,166.0,sip,all
DELL,2026-03-31,163.8,167.49,154.91,163.64,13716101,163280,159.76,sip,all
DELL,2026-04-01,166.48,170.82,164.27,168.88,7312729,111390,168.6,sip,all
DELL,2026-04-02,166.49,173.85,166.0,173.85,5218598,84751,171.35,sip,all
DELL,2026-04-06,175.31,175.98,172.28,172.67,3927173,69385,173.43,sip,all
DELL,2026-04-07,171.72,178.31,171.71,177.16,5754554,91980,175.93,sip,all
DELL,2026-04-08,185.21,189.19,182.13,184.92,7214204,111366,185.29,sip,all
DELL,2026-04-09,186.42,187.24,179.15,180.92,4502765,89369,181.06,sip,all
DELL,2026-04-10,182.68,183.45,176.51,177.27,4281349,73921,178.79,sip,all
DELL,2026-04-13,178.47,190.8,176.97,189.23,10509135,155833,186.83,sip,all
DELL,2026-04-14,185.0,186.24,179.57,183.96,6258669,97663,183.17,sip,all
DELL,2026-04-15,182.4,182.45,176.47,176.75,7795443,111551,178.56,sip,all
DELL,2026-04-16,179.04,193.23,177.97,192.52,11477683,149143,189.34,sip,all
DELL,2026-04-17,192.26,196.75,191.18,195.97,6313597,111915,195.02,sip,all
DELL,2026-04-20,195.97,205.17,195.96,203.63,7158611,123992,202.42,sip,all
DELL,2026-04-21,205.85,214.3299,205.35,212.36,9081058,137644,210.847328,sip,all
DELL,2026-04-22,215.01,217.39,209.5,214.65,5484437,96618,215.268959,sip,all
DELL,2026-04-23,214.49,219.26,210.68,212.14,4423522,84858,214.799229,sip,all
DELL,2026-04-24,213.99,219.0,209.5001,216.09,4623440,88390,215.618485,sip,all
DELL,2026-04-27,217.78,221.5,212.76,215.97,5823008,84193,216.146436,sip,all
DELL,2026-04-28,209.97,210.51,201.555,205.93,4440285,86994,205.597854,sip,all
DELL,2026-04-29,206.06,207.925,203.2514,205.66,3637224,68203,205.540631,sip,all
DELL,2026-04-30,208.5,209.15,200.84,208.95,5637614,89487,206.552268,sip,all
DELL,2026-05-01,208.53,212.77,206.44,210.17,3012450,64002,209.544566,sip,all
DELL,2026-05-04,210.85,214.98,205.7,211.64,3844253,68379,210.640497,sip,all
DELL,2026-05-05,215.02,217.4,210.9387,216.32,4362744,72462,215.623542,sip,all
DELL,2026-05-06,220.8,239.45,219.6,238.8,9191523,151266,231.896882,sip,all
DELL,2026-05-07,235.26,237.75,228.0,230.27,4851353,93348,231.487251,sip,all
DELL,2026-05-08,233.59,263.99,233.59,260.46,12174057,215198,254.614708,sip,all
DELL,2026-05-11,253.595,255.45,242.0,247.04,11526116,213424,247.266124,sip,all
DELL,2026-05-12,242.51,242.51,228.5,238.94,7156026,138715,235.526271,sip,all
DELL,2026-05-13,244.6,247.0,236.8,243.87,5011961,97482,243.081066,sip,all
DELL,2026-05-14,248.85,260.54,240.811,247.89,6245705,111636,248.049969,sip,all
DELL,2026-05-15,240.41,246.86,236.79,241.99,4836530,83357,242.023869,sip,all
DELL,2026-05-18,244.6,244.95,232.2001,238.03,5136254,94545,237.531727,sip,all
DELL,2026-05-19,234.25,239.75,227.27,235.26,4085577,80252,234.280997,sip,all
DELL,2026-05-20,239.47,246.93,237.19,242.93,4335897,82275,243.060458,sip,all
DELL,2026-05-21,242.96,254.38,240.27,252.8,5077964,93150,249.141221,sip,all
DELL,2026-05-22,268.1,298.32,265.21,295.19,15301493,265990,290.284679,sip,all
DELL,2026-05-26,300.25,308.6401,298.97,305.08,10313744,209711,304.201976,sip,all
DELL,2026-05-27,307.475,312.1399,298.57,305.32,8268038,159637,306.355431,sip,all
DELL,2026-05-28,317.03,327.73,311.52,317.05,26620692,493862,320.153134,sip,all
DELL,2026-05-29,418.0,429.151,402.27,420.91,41866751,775257,415.681393,sip,all
DELL,2026-06-01,426.15,469.47,426.15,465.96,20880818,498228,457.205389,sip,all
DELL,2026-06-02,466.11,469.19,433.43,435.31,16042891,354288,445.899683,sip,all
DELL,2026-06-03,433.79,436.0,407.0,421.08,14248001,330002,418.822573,sip,all
DELL,2026-06-04,401.87,430.5,399.0,422.05,12308933,232385,416.117895,sip,all
DELL,2026-06-05,405.77,412.9,386.275,394.39,11003627,236355,399.503335,sip,all
DELL,2026-06-08,398.58,406.4999,385.61,400.77,8580018,173285,397.915151,sip,all
DELL,2026-06-09,402.92,407.7399,357.07,381.78,10477917,223634,378.377249,sip,all
DELL,2026-06-10,376.92,398.9899,369.66,369.83,9288113,174750,383.103104,sip,all
DELL,2026-06-11,368.68,394.31,366.96,391.45,7876525,151013,382.050108,sip,all
DELL,2026-06-12,385.0,408.375,381.11,395.57,6066809,134803,398.987781,sip,all
DELL,2026-06-15,411.4,415.91,394.1,409.07,7045579,160803,409.360208,sip,all
DELL,2026-06-16,413.14,421.82,402.25,404.08,6333162,146808,410.39935,sip,all
DELL,2026-06-17,412.0,431.76,395.5,419.32,8761127,164494,417.926336,sip,all
DELL,2026-06-18,429.88,436.0,407.88,409.5,15369104,187737,416.096793,sip,all
DELL,2026-06-22,415.19,444.0,414.4837,418.71,7346542,146762,424.887439,sip,all
DELL,2026-06-23,395.0,434.99,391.0,427.78,6651101,148227,421.138282,sip,all
DELL,2026-06-24,421.765,440.38,418.34,434.06,6323749,135792,431.063175,sip,all
DELL,2026-06-25,414.54,417.32,391.05,409.45,11188525,219174,404.790911,sip,all
DELL,2026-06-26,396.25,401.31,385.13,399.49,10840220,172688,393.120885,sip,all
DELL,2026-06-29,393.82,416.4399,378.66,414.61,8825435,164127,402.041376,sip,all
DELL,2026-06-30,410.64,433.5,409.0,431.46,6909939,131178,427.928783,sip,all
DELL,2026-07-01,418.0,438.52,410.761,425.25,6033494,131377,426.654266,sip,all
DELL,2026-07-02,416.08,422.545,386.01,394.32,6626226,151024,398.675295,sip,all
DELL,2026-07-06,395.19,429.74,393.25,411.8,7269191,169027,414.072833,sip,all
DELL,2026-07-07,397.75,426.56,395.82,417.28,7057370,151242,413.676587,sip,all
DELL,2026-07-08,422.88,449.45,414.0,431.97,9782002,205071,429.339971,sip,all
DELL,2026-07-09,443.83,460.5,434.15,450.22,7936084,170822,450.839032,sip,all
DELL,2026-07-10,449.11,452.8,433.24,434.97,5152550,107082,442.023589,sip,all
GEV,2025-09-02,589.21,592.65,566.57,578.37,5267320,151094,578.03,sip,all
GEV,2025-09-03,584.96,584.96,564.15,575.73,3657481,113781,573.56,sip,all
GEV,2025-09-04,579.49,599.01,578.75,597.45,3195354,91515,592.34,sip,all
GEV,2025-09-05,598.6,603.13,564.22,580.76,3477049,106023,576.84,sip,all
GEV,2025-09-08,593.06,604.63,583.61,598.87,2513708,81495,597.07,sip,all
GEV,2025-09-09,604.98,606.31,593.42,604.33,1863901,58979,601.57,sip,all
GEV,2025-09-10,623.58,643.73,621.59,642.1,3878653,102638,638.1,sip,all
GEV,2025-09-11,647.28,652.02,618.7,632.71,4098909,107639,632.87,sip,all
GEV,2025-09-12,630.69,645.41,622.74,624.13,2640351,65145,631.28,sip,all
GEV,2025-09-15,628.72,638.44,622.69,627.26,1851879,57079,627.87,sip,all
GEV,2025-09-16,628.07,632.08,607.35,616.51,3104072,83939,617.15,sip,all
GEV,2025-09-17,615.0,617.71,599.76,613.4,2058377,72179,609.82,sip,all
GEV,2025-09-18,621.55,625.68,609.62,609.62,2245552,69723,616.2,sip,all
GEV,2025-09-19,610.3,624.24,595.15,622.76,4107343,85521,616.8,sip,all
GEV,2025-09-22,618.71,647.03,618.71,642.91,2566029,83130,637.16,sip,all
GEV,2025-09-23,643.22,643.26,620.79,631.97,2427243,83783,630.63,sip,all
GEV,2025-09-24,638.55,640.55,622.78,627.55,1617199,58972,629.48,sip,all
GEV,2025-09-25,613.51,618.34,592.04,606.14,3202477,98222,605.86,sip,all
GEV,2025-09-26,608.62,613.75,596.75,603.8,1845327,63147,603.75,sip,all
GEV,2025-09-29,611.06,615.04,595.03,601.07,2188685,69505,602.29,sip,all
GEV,2025-09-30,603.51,613.55,601.93,613.51,1818698,59904,610.22,sip,all
GEV,2025-10-01,598.28,609.28,593.65,604.78,2423637,80234,602.35,sip,all
GEV,2025-10-02,609.73,621.09,602.25,604.86,2044562,66473,608.31,sip,all
GEV,2025-10-03,608.91,610.36,586.67,593.64,2668461,94417,594.87,sip,all
GEV,2025-10-06,604.63,607.21,592.35,601.85,1950843,68569,599.59,sip,all
GEV,2025-10-07,601.79,608.01,590.66,604.75,2161662,80397,601.31,sip,all
GEV,2025-10-08,611.61,625.02,597.64,624.03,2286471,70894,616.82,sip,all
GEV,2025-10-09,627.57,635.71,619.7,632.83,2414018,72974,628.15,sip,all
GEV,2025-10-10,628.57,632.83,601.23,603.19,3003569,96493,612.83,sip,all
GEV,2025-10-13,611.79,654.5,611.75,646.78,3406783,102526,640.47,sip,all
GEV,2025-10-14,633.56,655.39,614.44,642.95,2890472,96317,640.21,sip,all
GEV,2025-10-15,648.7,663.19,612.2,614.55,3246024,110639,627.84,sip,all
GEV,2025-10-16,620.09,622.21,593.85,600.64,3500605,108057,603.3,sip,all
GEV,2025-10-17,593.92,607.44,590.31,598.64,2747710,80087,598.71,sip,all
GEV,2025-10-20,607.0,608.87,592.58,592.97,2634422,75466,596.56,sip,all
GEV,2025-10-21,592.76,595.68,580.68,584.25,3956293,108765,586.64,sip,all
GEV,2025-10-22,605.88,608.41,531.73,574.93,10333096,270372,558.73,sip,all
GEV,2025-10-23,578.93,598.89,578.93,594.05,3952712,105012,591.34,sip,all
GEV,2025-10-24,605.88,612.67,583.1,583.31,3694197,111618,596.63,sip,all
GEV,2025-10-27,589.71,592.98,578.94,583.31,2842374,91652,584.15,sip,all
GEV,2025-10-28,588.91,590.83,563.95,569.92,3589268,108104,573.18,sip,all
GEV,2025-10-29,575.2,584.49,568.22,576.9,2808513,84124,576.16,sip,all
GEV,2025-10-30,568.95,591.57,568.45,573.01,2305116,70358,579.28,sip,all
GEV,2025-10-31,579.06,590.9,575.43,584.06,2789457,65530,582.93,sip,all
GEV,2025-11-03,589.41,592.17,575.69,580.18,1853237,66173,582.26,sip,all
GEV,2025-11-04,569.94,575.14,540.44,546.95,3994942,134354,555.12,sip,all
GEV,2025-11-05,548.98,566.48,540.29,558.66,2844722,98557,558.22,sip,all
GEV,2025-11-06,557.06,559.47,544.4,549.15,2215252,88544,550.76,sip,all
GEV,2025-11-07,545.69,575.82,538.1,574.07,2823781,106285,561.14,sip,all
GEV,2025-11-10,585.24,594.74,567.15,578.73,2555821,90030,578.92,sip,all
GEV,2025-11-11,579.53,581.72,562.06,575.01,1748507,69140,571.9,sip,all
GEV,2025-11-12,578.39,587.85,572.95,574.34,2026343,71807,577.92,sip,all
GEV,2025-11-13,573.26,573.26,536.37,557.14,5166875,169936,550.33,sip,all
GEV,2025-11-14,544.19,590.72,541.9,577.24,4037287,133076,577.19,sip,all
GEV,2025-11-17,571.94,591.25,568.79,575.95,2998024,97378,580.19,sip,all
GEV,2025-11-18,568.01,575.41,551.82,553.9,2986001,101812,561.12,sip,all
GEV,2025-11-19,559.96,598.89,559.76,594.27,4212143,124681,587.28,sip,all
GEV,2025-11-20,606.08,626.85,556.66,557.0,4874636,159988,590.84,sip,all
GEV,2025-11-21,561.97,564.7,529.18,554.81,4872810,137439,549.5,sip,all
GEV,2025-11-24,558.41,581.92,557.23,579.42,2748868,85396,574.98,sip,all
GEV,2025-11-25,573.94,580.92,552.23,571.5,2356480,76156,566.74,sip,all
GEV,2025-11-26,580.62,595.88,578.41,588.63,2223829,76840,588.74,sip,all
GEV,2025-11-28,593.9,598.66,587.44,598.66,1006604,38370,594.27,sip,all
GEV,2025-12-01,588.91,588.91,573.74,575.83,2302455,72389,578.13,sip,all
GEV,2025-12-02,585.09,608.71,583.92,600.47,2890812,86590,599.56,sip,all
GEV,2025-12-03,594.78,607.72,574.32,600.86,2754483,83780,595.68,sip,all
GEV,2025-12-04,603.88,637.96,601.78,627.95,3698500,117452,627.12,sip,all
GEV,2025-12-05,629.69,638.82,620.05,630.15,2348031,84736,628.64,sip,all
GEV,2025-12-08,629.89,635.22,606.28,620.75,2540100,88996,616.49,sip,all
GEV,2025-12-09,615.86,635.7,612.07,624.14,3017483,73613,627.39,sip,all
GEV,2025-12-10,690.87,729.65,677.74,721.66,11396415,299478,709.66,sip,all
GEV,2025-12-11,709.83,709.83,679.94,702.9,4830880,162209,693.04,sip,all
GEV,2025-12-12,696.56,697.65,655.16,670.47,5225703,163165,671.52,sip,all
GEV,2025-12-15,687.21,693.76,673.75,680.09,3529608,116597,683.42,sip,all
GEV,2025-12-16,685.73,698.59,669.76,684.95,3572244,108856,684.25,sip,all
GEV,2025-12-17,685.73,692.72,611.96,613.05,6770081,213237,633.17,sip,all
GEV,2025-12-18,648.1,657.47,635.36,638.25,4426464,135120,643.61,sip,all
GEV,2025-12-19,645.58,659.37,640.41,657.06,4489097,97250,652.77,sip,all
GEV,2025-12-22,669.87,670.16,655.59,660.59,2694275,81938,661.16,sip,all
GEV,2025-12-23,663.59,663.59,652.79,660.23,1997567,58913,658.22,sip,all
GEV,2025-12-24,659.41,672.25,657.05,666.09,1110890,40245,666.43,sip,all
GEV,2025-12-26,666.23,666.96,659.27,662.23,1155311,45838,662.31,sip,all
GEV,2025-12-29,658.38,669.76,650.48,662.23,2186083,59889,660.47,sip,all
GEV,2025-12-30,664.42,667.2,658.13,658.42,1206972,52309,661.79,sip,all
GEV,2025-12-31,655.59,665.43,651.54,652.36,1259928,49320,655.2,sip,all
GEV,2026-01-02,659.97,678.51,657.18,678.29,2741768,87616,672.67,sip,all
GEV,2026-01-05,689.85,697.96,668.75,680.1,2444068,90777,679.15,sip,all
GEV,2026-01-06,680.35,686.28,658.07,685.56,2490832,86578,674.68,sip,all
GEV,2026-01-07,685.24,686.22,660.56,661.58,2601080,83696,670.27,sip,all
GEV,2026-01-08,660.38,660.38,619.06,627.7,4310075,153400,631.31,sip,all
GEV,2026-01-09,631.62,631.62,620.42,621.81,3105778,109168,624.43,sip,all
GEV,2026-01-12,619.18,644.03,616.42,639.06,2828854,96723,638.14,sip,all
GEV,2026-01-13,640.29,658.44,639.69,651.36,2090153,76151,650.74,sip,all
GEV,2026-01-14,647.2,653.27,636.49,643.46,2396203,83249,643.62,sip,all
GEV,2026-01-15,653.44,665.54,638.72,641.51,2394934,79459,648.88,sip,all
GEV,2026-01-16,664.32,691.73,662.26,680.79,4986755,141127,679.38,sip,all
GEV,2026-01-20,667.38,700.22,663.8,684.1,3901877,129403,686.12,sip,all
GEV,2026-01-21,685.47,689.28,651.86,667.15,4022742,144007,666.13,sip,all
GEV,2026-01-22,671.16,678.57,644.54,660.93,2858754,95886,657.93,sip,all
GEV,2026-01-23,661.44,665.39,648.28,657.05,2009616,76202,656.24,sip,all
GEV,2026-01-26,655.27,686.91,655.27,665.25,2662114,96705,671.75,sip,all
GEV,2026-01-27,672.67,695.62,672.67,691.93,4714661,135052,689.69,sip,all
GEV,2026-01-28,690.63,722.19,673.26,710.8,5776324,192674,700.91,sip,all
GEV,2026-01-29,716.2,721.91,680.94,716.59,3490954,120056,704.32,sip,all
GEV,2026-01-30,715.7,751.18,715.16,725.56,3865733,134903,729.83,sip,all
GEV,2026-02-02,738.86,761.51,732.18,754.13,4074379,122744,751.62,sip,all
GEV,2026-02-03,774.14,791.07,753.27,779.38,3856158,131417,775.17,sip,all
GEV,2026-02-04,793.11,794.61,707.96,745.39,5057996,185037,740.19,sip,all
GEV,2026-02-05,716.43,757.49,713.46,736.71,3608563,118979,734.53,sip,all
GEV,2026-02-06,757.22,778.69,752.16,778.48,3283908,110842,769.55,sip,all
GEV,2026-02-09,775.34,813.95,770.15,800.65,3105772,109327,801.27,sip,all
GEV,2026-02-10,802.96,808.47,786.12,789.91,2458281,82674,794.93,sip,all
GEV,2026-02-11,822.01,833.07,801.81,822.75,2820998,88960,819.16,sip,all
GEV,2026-02-12,826.08,845.06,810.7,815.65,2677687,91382,823.48,sip,all
GEV,2026-02-13,814.09,822.18,794.22,801.24,2020873,74387,806.22,sip,all
GEV,2026-02-17,793.35,827.61,789.74,818.24,2221624,79268,813.96,sip,all
GEV,2026-02-18,819.09,831.97,810.1,816.64,1808911,69267,820.75,sip,all
GEV,2026-02-19,815.76,836.47,809.64,833.68,1655631,59588,829.39,sip,all
GEV,2026-02-20,828.92,841.56,821.08,829.41,1712678,62780,831.34,sip,all
GEV,2026-02-23,822.08,832.17,811.83,830.77,1443404,62654,822.55,sip,all
GEV,2026-02-24,830.02,878.91,823.98,878.75,2311692,95202,865.43,sip,all
GEV,2026-02-25,886.97,893.93,872.64,875.03,2299259,84522,881.96,sip,all
GEV,2026-02-26,876.39,878.57,829.77,875.48,2803825,108097,856.77,sip,all
GEV,2026-02-27,866.73,875.38,852.39,872.63,2461530,72820,866.83,sip,all
GEV,2026-03-02,864.04,892.56,853.05,880.2,2427256,87640,878.54,sip,all
GEV,2026-03-03,863.48,863.48,810.66,841.06,3564979,126290,839.69,sip,all
GEV,2026-03-04,849.65,867.64,837.16,840.33,1822052,74249,847.81,sip,all
GEV,2026-03-05,829.08,843.31,790.21,814.1,3215755,113189,814.42,sip,all
GEV,2026-03-06,792.09,815.23,781.5,788.35,2683887,93061,799.3,sip,all
GEV,2026-03-09,781.66,829.56,776.13,829.17,2884364,103979,810.01,sip,all
GEV,2026-03-10,835.03,851.97,831.17,838.26,2398900,83231,841.33,sip,all
GEV,2026-03-11,835.1,851.8,831.32,846.71,1711007,63986,844.15,sip,all
GEV,2026-03-12,843.19,844.31,818.19,831.18,2147741,77001,832.51,sip,all
GEV,2026-03-13,832.06,844.35,801.87,804.12,2276656,88550,814.91,sip,all
GEV,2026-03-16,816.59,836.07,810.22,826.45,2366346,77169,824.45,sip,all
GEV,2026-03-17,826.95,843.84,817.1,843.62,2263596,70376,832.54,sip,all
GEV,2026-03-18,844.09,879.76,844.09,858.03,2198698,97014,864.52,sip,all
GEV,2026-03-19,841.07,877.73,829.53,876.94,2514499,88032,860.78,sip,all
GEV,2026-03-20,877.32,891.53,843.82,850.64,4443926,101937,861.05,sip,all
GEV,2026-03-23,865.24,920.16,859.56,882.19,3361185,118491,894.47,sip,all
GEV,2026-03-24,863.69,913.11,859.57,908.95,2787507,87948,894.6,sip,all
GEV,2026-03-25,926.53,947.9,920.43,923.22,2871393,102337,933.1,sip,all
GEV,2026-03-26,914.53,916.8,870.57,872.67,3007349,110601,889.29,sip,all
GEV,2026-03-27,867.11,877.94,845.57,852.72,2501088,98666,858.3,sip,all
GEV,2026-03-30,860.2,862.27,806.59,816.93,2838734,114661,821.95,sip,all
GEV,2026-03-31,826.71,872.87,823.59,872.45,3474543,112387,857.18,sip,all
GEV,2026-04-01,888.04,912.15,887.04,894.32,2473478,98495,900.87,sip,all
GEV,2026-04-02,868.56,912.53,865.51,898.11,1948938,74664,892.95,sip,all
GEV,2026-04-06,901.37,911.03,886.55,896.9,1392377,61721,896.65,sip,all
GEV,2026-04-07,893.73,910.47,878.75,910.28,1403800,64853,898.5,sip,all
GEV,2026-04-08,949.51,962.23,930.07,935.59,2343184,97629,941.86,sip,all
GEV,2026-04-09,943.08,978.93,940.28,967.53,2067841,93433,965.78,sip,all
GEV,2026-04-10,972.61,998.92,969.51,990.81,2171485,89046,988.5,sip,all
GEV,2026-04-13,997.49,1006.87,986.66,990.61,1643283,77904,992.39,sip,all
GEV,2026-04-14,999.49,1005.78,978.5,987.0,2035311,85951,992.16,sip,all
GEV,2026-04-15,984.6,1003.48,973.18,985.42,2313872,77562,986.97,sip,all
GEV,2026-04-16,982.14,988.49,969.02,977.82,1409652,66696,977.99,sip,all
GEV,2026-04-17,988.15,1008.97,976.71,1002.24,2335673,84289,998.01,sip,all
GEV,2026-04-20,1005.72,1009.37,989.67,989.67,1810123,73929,995.22,sip,all
GEV,2026-04-21,993.49,1015.48,983.59,990.79,2117362,94975,995.2,sip,all
GEV,2026-04-22,1075.61,1141.42,1073.67,1126.98,4198593,182093,1117.0,sip,all
GEV,2026-04-23,1147.3,1181.35,1132.91,1148.94,3084152,138556,1156.33,sip,all
GEV,2026-04-24,1160.43,1166.4,1124.45,1148.6,3643765,124434,1144.98,sip,all
GEV,2026-04-27,1134.66,1139.42,1084.4,1119.66,3856513,144166,1113.17,sip,all
GEV,2026-04-28,1089.44,1091.27,1049.95,1088.37,4216694,150495,1074.85,sip,all
GEV,2026-04-29,1091.23,1106.93,1046.97,1062.57,3731182,133994,1060.02,sip,all
GEV,2026-04-30,1078.68,1093.44,1066.07,1082.91,3540794,112622,1083.06,sip,all
GEV,2026-05-01,1088.27,1093.12,1061.46,1062.41,1899962,93963,1072.25,sip,all
GEV,2026-05-04,1071.72,1098.34,1065.84,1073.4,1931975,95872,1079.36,sip,all
GEV,2026-05-05,1092.94,1109.38,1087.44,1094.65,2084104,91485,1099.33,sip,all
GEV,2026-05-06,1113.43,1124.86,1068.72,1118.39,2292791,111742,1104.06,sip,all
GEV,2026-05-07,1114.35,1115.26,1039.89,1045.1,2602163,139156,1064.61,sip,all
GEV,2026-05-08,1066.79,1068.75,1033.9,1039.62,1844209,111463,1045.33,sip,all
GEV,2026-05-11,1041.25,1085.68,1030.62,1072.53,2521443,118083,1070.49,sip,all
GEV,2026-05-12,1053.46,1076.13,1032.76,1071.43,2113269,100229,1058.03,sip,all
GEV,2026-05-13,1084.1,1084.45,1046.77,1062.03,1597109,82767,1063.0,sip,all
GEV,2026-05-14,1060.92,1090.14,1048.46,1089.97,1698287,78122,1075.96,sip,all
GEV,2026-05-15,1065.46,1065.46,1037.97,1048.69,2455661,97501,1050.9,sip,all
GEV,2026-05-18,1048.46,1048.79,979.64,1011.73,3132175,162966,999.41,sip,all
GEV,2026-05-19,993.79,1024.32,983.65,1011.28,2254724,93529,1005.01,sip,all
GEV,2026-05-20,1023.51,1041.46,1003.99,1024.0,2571368,88821,1026.15,sip,all
GEV,2026-05-21,1017.48,1046.35,1014.2,1043.29,1640552,80595,1037.63,sip,all
GEV,2026-05-22,1059.85,1060.86,1033.67,1038.21,1483754,76446,1044.6,sip,all
GEV,2026-05-26,1045.25,1094.44,1044.47,1069.92,1890154,102192,1075.31,sip,all
GEV,2026-05-27,1046.75,1052.01,1016.81,1031.36,2280176,104923,1037.21,sip,all
GEV,2026-05-28,1024.88,1032.22,989.95,995.49,3027936,149561,1002.51,sip,all
GEV,2026-05-29,995.5,1003.26,951.52,967.83,5301586,177917,968.72,sip,all
GEV,2026-06-01,959.48,970.14,938.52,950.05,2694115,139741,952.6,sip,all
GEV,2026-06-02,962.29,976.5,943.67,969.17,2258256,109011,964.9,sip,all
GEV,2026-06-03,976.49,991.49,956.1,958.87,2087863,97758,969.05,sip,all
GEV,2026-06-04,939.52,968.26,922.53,962.84,2189418,99246,953.48,sip,all
GEV,2026-06-05,946.81,952.51,920.98,933.13,3064003,124530,938.19,sip,all
GEV,2026-06-08,947.43,952.3,931.38,933.37,1851940,90223,940.57,sip,all
GEV,2026-06-09,927.52,947.36,877.55,919.68,3854004,159551,908.56,sip,all
GEV,2026-06-10,897.05,907.59,855.57,866.65,5316385,193122,870.92,sip,all
GEV,2026-06-11,887.62,920.05,884.28,906.33,4268756,147204,905.04,sip,all
GEV,2026-06-12,907.04,943.2,907.04,940.18,2795384,110165,933.16,sip,all
GEV,2026-06-15,969.5,986.72,956.87,978.57,3437319,125941,974.37,sip,all
GEV,2026-06-16,991.85,1009.3,980.73,982.35,2769160,116991,995.192033,sip,all
GEV,2026-06-17,997.4,1065.38,992.0,1048.86,4005029,145779,1036.23053,sip,all
GEV,2026-06-18,1091.03,1117.96,1087.28,1109.73,4355525,137705,1104.759482,sip,all
GEV,2026-06-22,1130.04,1142.0,1112.43,1127.59,3927306,127007,1125.596494,sip,all
GEV,2026-06-23,1055.15,1073.0,1034.0001,1034.98,3930427,139405,1047.899024,sip,all
GEV,2026-06-24,1046.16,1070.999,1023.08,1057.65,2955398,102191,1054.128789,sip,all
GEV,2026-06-25,1089.04,1109.98,1055.0,1085.47,2761385,108970,1087.256245,sip,all
GEV,2026-06-26,1049.275,1084.4012,1042.0001,1045.17,3661974,104662,1052.268227,sip,all
GEV,2026-06-29,1055.65,1111.73,1047.0,1102.51,3383911,104892,1094.884602,sip,all
GEV,2026-06-30,1117.0,1178.2,1103.35,1174.86,3105752,117721,1151.510493,sip,all
GEV,2026-07-01,1146.4,1161.69,1116.59,1134.35,2369209,105684,1142.540307,sip,all
GEV,2026-07-02,1138.935,1143.37,1087.08,1113.11,2372134,109493,1110.3262,sip,all
GEV,2026-07-06,1140.52,1195.94,1138.49,1152.04,2893305,116050,1160.613962,sip,all
GEV,2026-07-07,1096.84,1099.2556,1028.0,1077.08,4237395,180995,1057.613399,sip,all
GEV,2026-07-08,1075.0,1109.2,1050.96,1070.99,2810825,101958,1081.456659,sip,all
GEV,2026-07-09,1110.0,1115.075,1065.31,1075.26,2334498,73053,1079.866963,sip,all
